time, N, D, A, C
4527 , 17893 , 618 , 113577 , 1087
4528 , 17882 , 613 , 113557 , 1108
4529 , 17895 , 622 , 113491 , 1149
4530 , 17895 , 621 , 113465 , 1170
4531 , 17865 , 622 , 113447 , 1217
4532 , 17883 , 614 , 113411 , 1245
4533 , 17872 , 622 , 113427 , 1236
4534 , 17898 , 617 , 113393 , 1237
4535 , 17911 , 617 , 113381 , 1229
4536 , 17911 , 613 , 113414 , 1197
4537 , 17938 , 618 , 113413 , 1172
4538 , 17940 , 624 , 113407 , 1172
4539 , 17960 , 615 , 113377 , 1192
4540 , 17949 , 620 , 113370 , 1198
4541 , 17962 , 621 , 113337 , 1214
4542 , 17987 , 618 , 113298 , 1226
4543 , 17966 , 624 , 113302 , 1228
4544 , 17960 , 642 , 113260 , 1257
4545 , 18008 , 626 , 113215 , 1265
4546 , 17986 , 641 , 113193 , 1280
4547 , 18059 , 642 , 113103 , 1281
4548 , 18007 , 640 , 113070 , 1339
4549 , 17996 , 640 , 113049 , 1373
4550 , 18007 , 617 , 113047 , 1376
4551 , 17963 , 631 , 113085 , 1377
4552 , 17983 , 623 , 113096 , 1368
4553 , 17998 , 622 , 113075 , 1373
4554 , 17960 , 625 , 113072 , 1407
4555 , 17952 , 621 , 113070 , 1427
4556 , 17951 , 619 , 113036 , 1472
4557 , 17908 , 628 , 113028 , 1523
4558 , 17888 , 612 , 113022 , 1580
4559 , 17807 , 616 , 113080 , 1610
4560 , 17805 , 607 , 113123 , 1586
4561 , 17739 , 614 , 113171 , 1595
4562 , 17734 , 603 , 113202 , 1590
4563 , 17693 , 608 , 113256 , 1588
4564 , 17643 , 603 , 113305 , 1612
4565 , 17645 , 587 , 113354 , 1595
4566 , 17642 , 593 , 113412 , 1538
4567 , 17651 , 586 , 113485 , 1470
4568 , 17659 , 587 , 113560 , 1386
4569 , 17667 , 576 , 113614 , 1335
4570 , 17687 , 572 , 113655 , 1305
4571 , 17685 , 579 , 113668 , 1280
4572 , 17676 , 579 , 113696 , 1269
4573 , 17674 , 580 , 113695 , 1282
4574 , 17696 , 577 , 113702 , 1255
4575 , 17710 , 583 , 113738 , 1220
4576 , 17724 , 597 , 113733 , 1207
4577 , 17711 , 603 , 113727 , 1215
4578 , 17727 , 602 , 113701 , 1222
4579 , 17750 , 600 , 113647 , 1253
4580 , 17764 , 609 , 113578 , 1292
4581 , 17795 , 613 , 113503 , 1328
4582 , 17792 , 617 , 113426 , 1397
4583 , 17781 , 628 , 113388 , 1432
4584 , 17819 , 632 , 113352 , 1420
4585 , 17835 , 632 , 113300 , 1440
4586 , 17842 , 626 , 113263 , 1454
4587 , 17838 , 622 , 113278 , 1433
4588 , 17861 , 622 , 113277 , 1418
4589 , 17842 , 620 , 113274 , 1419
4590 , 17860 , 623 , 113297 , 1367
4591 , 17860 , 633 , 113337 , 1326
4592 , 17900 , 640 , 113320 , 1295
4593 , 17919 , 633 , 113268 , 1303
4594 , 17952 , 626 , 113240 , 1287
4595 , 17959 , 639 , 113192 , 1301
4596 , 18019 , 625 , 113149 , 1274
4597 , 17994 , 631 , 113153 , 1267
4598 , 18040 , 625 , 113151 , 1217
4599 , 18010 , 637 , 113146 , 1236
4600 , 18040 , 628 , 113114 , 1241
4601 , 18069 , 625 , 113107 , 1211
4602 , 18096 , 623 , 113067 , 1206
4603 , 18094 , 628 , 113037 , 1210
4604 , 18096 , 628 , 113009 , 1226
4605 , 18084 , 624 , 113001 , 1240
4606 , 18109 , 617 , 112981 , 1242
4607 , 18066 , 622 , 112990 , 1258
4608 , 18081 , 623 , 112964 , 1272
4609 , 18062 , 625 , 112938 , 1306
4610 , 18051 , 611 , 112960 , 1315
4611 , 18002 , 619 , 112943 , 1381
4612 , 18015 , 605 , 112907 , 1417
4613 , 17999 , 609 , 112892 , 1447
4614 , 17960 , 626 , 112883 , 1492
4615 , 17954 , 623 , 112853 , 1537
4616 , 17902 , 623 , 112832 , 1601
4617 , 17858 , 632 , 112922 , 1553
4618 , 17866 , 606 , 112986 , 1518
4619 , 17848 , 603 , 113056 , 1480
4620 , 17870 , 608 , 113096 , 1426
4621 , 17874 , 600 , 113105 , 1430
4622 , 17891 , 591 , 113144 , 1388
4623 , 17889 , 588 , 113135 , 1421
4624 , 17886 , 594 , 113140 , 1422
4625 , 17918 , 602 , 113092 , 1431
4626 , 17916 , 586 , 113092 , 1420
4627 , 17914 , 595 , 113109 , 1395
4628 , 17914 , 589 , 113145 , 1371
4629 , 17890 , 593 , 113177 , 1374
4630 , 17914 , 573 , 113141 , 1413
4631 , 17915 , 568 , 113150 , 1409
4632 , 17902 , 579 , 113130 , 1440
4633 , 17866 , 580 , 113128 , 1482
4634 , 17852 , 575 , 113099 , 1534
4635 , 17796 , 576 , 113110 , 1594
4636 , 17791 , 574 , 113125 , 1597
4637 , 17786 , 570 , 113114 , 1626
4638 , 17800 , 567 , 113108 , 1615
4639 , 17787 , 571 , 113080 , 1649
4640 , 17779 , 574 , 113097 , 1637
4641 , 17781 , 562 , 113141 , 1617
4642 , 17735 , 556 , 113188 , 1631
4643 , 17710 , 555 , 113277 , 1585
4644 , 17693 , 545 , 113330 , 1567
4645 , 17689 , 547 , 113413 , 1493
4646 , 17680 , 547 , 113426 , 1512
4647 , 17636 , 552 , 113511 , 1480
4648 , 17642 , 555 , 113539 , 1460
4649 , 17634 , 540 , 113565 , 1462
4650 , 17625 , 542 , 113564 , 1485
4651 , 17559 , 543 , 113601 , 1520
4652 , 17548 , 551 , 113625 , 1522
4653 , 17547 , 551 , 113698 , 1465
4654 , 17503 , 554 , 113745 , 1462
4655 , 17524 , 551 , 113796 , 1407
4656 , 17541 , 550 , 113844 , 1337
4657 , 17543 , 553 , 113881 , 1298
4658 , 17550 , 571 , 113886 , 1281
4659 , 17559 , 578 , 113884 , 1270
4660 , 17616 , 569 , 113868 , 1239
4661 , 17627 , 571 , 113861 , 1228
4662 , 17678 , 568 , 113810 , 1225
4663 , 17678 , 576 , 113765 , 1248
4664 , 17709 , 581 , 113679 , 1280
4665 , 17751 , 584 , 113602 , 1296
4666 , 17746 , 576 , 113552 , 1336
4667 , 17770 , 565 , 113519 , 1357
4668 , 17726 , 576 , 113493 , 1412
4669 , 17722 , 575 , 113453 , 1453
4670 , 17685 , 586 , 113447 , 1477
4671 , 17686 , 573 , 113430 , 1514
4672 , 17679 , 570 , 113408 , 1540
4673 , 17653 , 574 , 113415 , 1572
4674 , 17616 , 572 , 113439 , 1581
4675 , 17622 , 568 , 113506 , 1514
4676 , 17629 , 570 , 113521 , 1495
4677 , 17668 , 571 , 113522 , 1451
4678 , 17686 , 570 , 113537 , 1410
4679 , 17680 , 568 , 113575 , 1366
4680 , 17744 , 558 , 113565 , 1327
4681 , 17743 , 574 , 113563 , 1311
4682 , 17780 , 577 , 113522 , 1297
4683 , 17807 , 584 , 113475 , 1294
4684 , 17839 , 585 , 113396 , 1316
4685 , 17867 , 595 , 113360 , 1304
4686 , 17910 , 590 , 113290 , 1310
4687 , 17935 , 584 , 113274 , 1279
4688 , 17953 , 595 , 113236 , 1288
4689 , 18007 , 591 , 113224 , 1232
4690 , 18007 , 597 , 113197 , 1234
4691 , 18033 , 598 , 113160 , 1245
4692 , 18030 , 614 , 113129 , 1248
4693 , 18028 , 615 , 113121 , 1256
4694 , 18074 , 605 , 113073 , 1261
4695 , 18068 , 610 , 113047 , 1280
4696 , 18098 , 613 , 113009 , 1288
4697 , 18086 , 615 , 112977 , 1303
4698 , 18094 , 613 , 112953 , 1312
4699 , 18063 , 630 , 112936 , 1340
4700 , 18111 , 643 , 112909 , 1310
4701 , 18107 , 654 , 112859 , 1346
4702 , 18144 , 653 , 112769 , 1382
4703 , 18129 , 649 , 112697 , 1453
4704 , 18143 , 639 , 112646 , 1483
4705 , 18072 , 646 , 112665 , 1512
4706 , 18083 , 641 , 112636 , 1548
4707 , 18052 , 637 , 112648 , 1579
4708 , 18011 , 639 , 112646 , 1630
4709 , 17963 , 634 , 112688 , 1654
4710 , 17918 , 629 , 112743 , 1664
4711 , 17904 , 631 , 112810 , 1627
4712 , 17895 , 625 , 112868 , 1598
4713 , 17923 , 613 , 112874 , 1584
4714 , 17894 , 617 , 112920 , 1559
4715 , 17888 , 638 , 112941 , 1565
4716 , 17921 , 631 , 112936 , 1550
4717 , 17880 , 641 , 112977 , 1539
4718 , 17886 , 637 , 113009 , 1519
4719 , 17890 , 640 , 113004 , 1512
4720 , 17886 , 624 , 113030 , 1501
4721 , 17901 , 636 , 113043 , 1467
4722 , 17894 , 658 , 113055 , 1429
4723 , 17910 , 641 , 113061 , 1416
4724 , 17972 , 651 , 113015 , 1392
4725 , 17981 , 662 , 113032 , 1352
4726 , 18013 , 661 , 113031 , 1307
4727 , 18069 , 671 , 112981 , 1275
4728 , 18091 , 682 , 112931 , 1268
4729 , 18122 , 679 , 112868 , 1292
4730 , 18147 , 683 , 112840 , 1268
4731 , 18194 , 694 , 112777 , 1252
4732 , 18238 , 684 , 112716 , 1235
4733 , 18274 , 681 , 112631 , 1258
4734 , 18303 , 679 , 112560 , 1274
4735 , 18320 , 678 , 112476 , 1318
4736 , 18324 , 675 , 112394 , 1382
4737 , 18314 , 688 , 112320 , 1440
4738 , 18344 , 678 , 112246 , 1468
4739 , 18270 , 700 , 112204 , 1546
4740 , 18263 , 716 , 112148 , 1591
4741 , 18262 , 712 , 112078 , 1662
4742 , 18251 , 720 , 112024 , 1712
4743 , 18258 , 703 , 111977 , 1764
4744 , 18263 , 702 , 111972 , 1760
4745 , 18267 , 723 , 111978 , 1754
4746 , 18294 , 712 , 112000 , 1697
4747 , 18322 , 710 , 111991 , 1679
4748 , 18342 , 713 , 111948 , 1701
4749 , 18343 , 708 , 111951 , 1676
4750 , 18353 , 703 , 111933 , 1666
4751 , 18356 , 704 , 111941 , 1641
4752 , 18347 , 707 , 111968 , 1621
4753 , 18327 , 718 , 111994 , 1605
4754 , 18402 , 696 , 111988 , 1546
4755 , 18376 , 698 , 112022 , 1519
4756 , 18383 , 699 , 112044 , 1486
4757 , 18338 , 716 , 112057 , 1503
4758 , 18349 , 695 , 111995 , 1567
4759 , 18262 , 705 , 112011 , 1616
4760 , 18342 , 687 , 111942 , 1637
4761 , 18236 , 705 , 111985 , 1670
4762 , 18213 , 714 , 111982 , 1723
4763 , 18153 , 704 , 111957 , 1818
4764 , 18103 , 710 , 112016 , 1816
4765 , 18069 , 704 , 112051 , 1836
4766 , 18002 , 704 , 112087 , 1888
4767 , 17972 , 689 , 112117 , 1937
4768 , 17947 , 680 , 112190 , 1924
4769 , 17933 , 676 , 112199 , 1962
4770 , 17905 , 677 , 112219 , 1987
4771 , 17856 , 670 , 112299 , 1988
4772 , 17833 , 657 , 112424 , 1934
4773 , 17826 , 660 , 112514 , 1891
4774 , 17806 , 659 , 112618 , 1827
4775 , 17826 , 636 , 112658 , 1815
4776 , 17793 , 639 , 112757 , 1770
4777 , 17825 , 631 , 112870 , 1648
4778 , 17824 , 639 , 112955 , 1579
4779 , 17824 , 630 , 113058 , 1488
4780 , 17818 , 633 , 113094 , 1477
4781 , 17840 , 630 , 113123 , 1437
4782 , 17839 , 632 , 113153 , 1436
4783 , 17827 , 640 , 113134 , 1465
4784 , 17865 , 640 , 113082 , 1478
4785 , 17855 , 643 , 113055 , 1497
4786 , 17886 , 647 , 113020 , 1491
4787 , 17927 , 645 , 112968 , 1488
4788 , 17981 , 651 , 112914 , 1453
4789 , 17999 , 639 , 112895 , 1436
4790 , 18011 , 635 , 112879 , 1433
4791 , 18042 , 638 , 112849 , 1420
4792 , 18044 , 641 , 112824 , 1428
4793 , 18046 , 637 , 112820 , 1418
4794 , 18077 , 641 , 112807 , 1382
4795 , 18094 , 642 , 112799 , 1349
4796 , 18109 , 654 , 112803 , 1310
4797 , 18149 , 649 , 112809 , 1254
4798 , 18190 , 653 , 112782 , 1236
4799 , 18214 , 651 , 112747 , 1231
4800 , 18242 , 663 , 112708 , 1228
4801 , 18293 , 662 , 112630 , 1241
4802 , 18285 , 665 , 112566 , 1294
4803 , 18284 , 659 , 112516 , 1322
4804 , 18333 , 660 , 112444 , 1321
4805 , 18358 , 657 , 112401 , 1328
4806 , 18378 , 651 , 112351 , 1358
4807 , 18388 , 646 , 112296 , 1398
4808 , 18380 , 661 , 112276 , 1396
4809 , 18405 , 657 , 112258 , 1384
4810 , 18419 , 653 , 112220 , 1392
4811 , 18454 , 645 , 112186 , 1388
4812 , 18450 , 648 , 112154 , 1397
4813 , 18450 , 639 , 112123 , 1426
4814 , 18410 , 648 , 112114 , 1458
4815 , 18383 , 655 , 112089 , 1513
4816 , 18394 , 649 , 112074 , 1519
4817 , 18379 , 648 , 112080 , 1532
4818 , 18385 , 649 , 112064 , 1535
4819 , 18372 , 654 , 112093 , 1518
4820 , 18399 , 652 , 112139 , 1443
4821 , 18379 , 657 , 112186 , 1417
4822 , 18370 , 674 , 112205 , 1404
4823 , 18406 , 665 , 112187 , 1383
4824 , 18369 , 681 , 112188 , 1411
4825 , 18358 , 681 , 112200 , 1418
4826 , 18370 , 685 , 112153 , 1456
4827 , 18345 , 703 , 112167 , 1450
4828 , 18380 , 692 , 112113 , 1481
4829 , 18361 , 689 , 112112 , 1479
4830 , 18361 , 696 , 112094 , 1486
4831 , 18340 , 699 , 112089 , 1514
4832 , 18308 , 705 , 112089 , 1542
4833 , 18287 , 700 , 112097 , 1571
4834 , 18314 , 687 , 112129 , 1532
4835 , 18304 , 707 , 112176 , 1489
4836 , 18352 , 704 , 112170 , 1460
4837 , 18364 , 710 , 112180 , 1426
4838 , 18421 , 713 , 112105 , 1423
4839 , 18424 , 729 , 112077 , 1412
4840 , 18479 , 727 , 112001 , 1418
4841 , 18452 , 738 , 111960 , 1446
4842 , 18511 , 718 , 111864 , 1484
4843 , 18436 , 734 , 111862 , 1532
4844 , 18424 , 716 , 111834 , 1585
4845 , 18421 , 702 , 111779 , 1663
4846 , 18369 , 706 , 111753 , 1736
4847 , 18367 , 706 , 111747 , 1758
4848 , 18330 , 703 , 111756 , 1791
4849 , 18332 , 694 , 111739 , 1833
4850 , 18277 , 695 , 111744 , 1881
4851 , 18245 , 693 , 111742 , 1917
4852 , 18204 , 685 , 111745 , 1983
4853 , 18160 , 692 , 111777 , 2009
4854 , 18119 , 687 , 111838 , 2006
4855 , 18137 , 672 , 111873 , 1984
4856 , 18063 , 675 , 111944 , 1990
4857 , 18044 , 660 , 111998 , 2000
4858 , 17978 , 649 , 112132 , 1968
4859 , 17962 , 650 , 112266 , 1888
4860 , 17956 , 638 , 112386 , 1811
4861 , 17923 , 641 , 112530 , 1725
4862 , 17936 , 633 , 112617 , 1665
4863 , 17912 , 635 , 112691 , 1646
4864 , 17907 , 635 , 112717 , 1664
4865 , 17960 , 610 , 112722 , 1647
4866 , 17926 , 622 , 112688 , 1700
4867 , 17920 , 641 , 112665 , 1725
4868 , 17937 , 630 , 112625 , 1758
4869 , 17923 , 636 , 112612 , 1786
4870 , 17967 , 643 , 112591 , 1763
4871 , 17987 , 652 , 112560 , 1767
4872 , 18014 , 659 , 112519 , 1758
4873 , 18045 , 656 , 112468 , 1771
4874 , 18069 , 650 , 112410 , 1791
4875 , 18057 , 638 , 112361 , 1849
4876 , 18070 , 627 , 112323 , 1879
4877 , 18035 , 624 , 112319 , 1906
4878 , 18024 , 629 , 112380 , 1858
4879 , 18066 , 614 , 112400 , 1822
4880 , 18048 , 614 , 112443 , 1785
4881 , 18041 , 617 , 112492 , 1749
4882 , 18030 , 606 , 112539 , 1724
4883 , 18028 , 618 , 112575 , 1691
4884 , 18052 , 613 , 112597 , 1660
4885 , 18004 , 627 , 112664 , 1636
4886 , 18042 , 625 , 112666 , 1609
4887 , 18056 , 620 , 112631 , 1640
4888 , 18028 , 621 , 112612 , 1673
4889 , 18051 , 620 , 112589 , 1667
4890 , 18055 , 630 , 112598 , 1642
4891 , 18058 , 633 , 112594 , 1651
4892 , 18033 , 619 , 112640 , 1645
4893 , 18002 , 635 , 112703 , 1620
4894 , 18040 , 620 , 112754 , 1554
4895 , 18031 , 623 , 112786 , 1545
4896 , 18037 , 619 , 112807 , 1545
4897 , 18022 , 605 , 112871 , 1518
4898 , 18049 , 595 , 112912 , 1464
4899 , 18020 , 623 , 112949 , 1436
4900 , 18081 , 622 , 112946 , 1384
4901 , 18125 , 604 , 112931 , 1363
4902 , 18139 , 606 , 112904 , 1376
4903 , 18180 , 614 , 112893 , 1325
4904 , 18269 , 598 , 112844 , 1271
4905 , 18273 , 612 , 112836 , 1232
4906 , 18323 , 606 , 112819 , 1196
4907 , 18352 , 615 , 112804 , 1165
4908 , 18438 , 603 , 112736 , 1131
4909 , 18415 , 624 , 112735 , 1115
4910 , 18469 , 630 , 112667 , 1113
4911 , 18448 , 648 , 112631 , 1134
4912 , 18495 , 636 , 112548 , 1165
4913 , 18509 , 654 , 112473 , 1193
4914 , 18560 , 646 , 112400 , 1205
4915 , 18538 , 654 , 112366 , 1225
4916 , 18553 , 660 , 112322 , 1236
4917 , 18549 , 665 , 112304 , 1258
4918 , 18488 , 658 , 112333 , 1276
4919 , 18525 , 655 , 112307 , 1273
4920 , 18508 , 666 , 112272 , 1306
4921 , 18513 , 660 , 112254 , 1324
4922 , 18488 , 662 , 112223 , 1365
4923 , 18515 , 649 , 112208 , 1367
4924 , 18496 , 649 , 112172 , 1413
4925 , 18477 , 664 , 112155 , 1441
4926 , 18497 , 664 , 112094 , 1482
4927 , 18493 , 668 , 112105 , 1476
4928 , 18508 , 671 , 112074 , 1492
4929 , 18504 , 668 , 112078 , 1474
4930 , 18521 , 676 , 112089 , 1437
4931 , 18528 , 684 , 112068 , 1439
4932 , 18601 , 675 , 112047 , 1370
4933 , 18607 , 684 , 112035 , 1346
4934 , 18635 , 670 , 112029 , 1319
4935 , 18631 , 689 , 112021 , 1307
4936 , 18616 , 677 , 112008 , 1326
4937 , 18626 , 681 , 111949 , 1362
4938 , 18578 , 681 , 111934 , 1408
4939 , 18590 , 661 , 111899 , 1438
4940 , 18608 , 654 , 111898 , 1419
4941 , 18606 , 665 , 111875 , 1447
4942 , 18578 , 672 , 111855 , 1492
4943 , 18534 , 656 , 111864 , 1554
4944 , 18497 , 662 , 111896 , 1566
4945 , 18514 , 650 , 111878 , 1602
4946 , 18470 , 663 , 111932 , 1583
4947 , 18457 , 660 , 111975 , 1566
4948 , 18448 , 660 , 112005 , 1556
4949 , 18396 , 662 , 112043 , 1583
4950 , 18377 , 652 , 112106 , 1557
4951 , 18347 , 645 , 112214 , 1525
4952 , 18362 , 631 , 112259 , 1499
4953 , 18337 , 627 , 112286 , 1524
4954 , 18352 , 625 , 112290 , 1516
4955 , 18353 , 631 , 112290 , 1509
4956 , 18364 , 626 , 112292 , 1490
4957 , 18355 , 624 , 112291 , 1503
4958 , 18357 , 608 , 112314 , 1493
4959 , 18381 , 605 , 112356 , 1437
4960 , 18400 , 595 , 112373 , 1418
4961 , 18369 , 607 , 112377 , 1433
4962 , 18392 , 593 , 112346 , 1456
4963 , 18402 , 595 , 112316 , 1468
4964 , 18381 , 597 , 112294 , 1508
4965 , 18371 , 595 , 112243 , 1572
4966 , 18338 , 589 , 112231 , 1620
4967 , 18327 , 585 , 112240 , 1633
4968 , 18331 , 579 , 112247 , 1627
4969 , 18310 , 578 , 112269 , 1640
4970 , 18291 , 579 , 112275 , 1662
4971 , 18261 , 585 , 112280 , 1701
4972 , 18248 , 582 , 112281 , 1730
4973 , 18227 , 585 , 112309 , 1730
4974 , 18208 , 594 , 112320 , 1730
4975 , 18178 , 601 , 112395 , 1688
4976 , 18203 , 594 , 112465 , 1601
4977 , 18190 , 594 , 112570 , 1523
4978 , 18168 , 597 , 112630 , 1500
4979 , 18152 , 611 , 112676 , 1462
4980 , 18177 , 606 , 112640 , 1476
4981 , 18168 , 595 , 112631 , 1513
4982 , 18126 , 602 , 112620 , 1568
4983 , 18105 , 598 , 112596 , 1617
4984 , 18087 , 599 , 112587 , 1646
4985 , 18080 , 596 , 112635 , 1616
4986 , 18083 , 580 , 112667 , 1594
4987 , 18070 , 577 , 112765 , 1520
4988 , 18096 , 581 , 112858 , 1418
4989 , 18105 , 585 , 112931 , 1339
4990 , 18126 , 572 , 112958 , 1305
4991 , 18098 , 588 , 112981 , 1309
4992 , 18133 , 580 , 112986 , 1283
4993 , 18115 , 580 , 113010 , 1276
4994 , 18164 , 574 , 112983 , 1266
4995 , 18114 , 589 , 112992 , 1291
4996 , 18184 , 581 , 112938 , 1283
4997 , 18169 , 600 , 112920 , 1288
4998 , 18159 , 609 , 112878 , 1327
4999 , 18175 , 611 , 112843 , 1334
